type,spec_version,id,created_by_ref,created,modified,name,description,external_references,object_marking_refs,x_mitre_attack_spec_version,x_mitre_domains,x_mitre_modified_by_ref,x_mitre_version,x_mitre_aliases,x_mitre_deprecated,x_mitre_contributors,x_mitre_platforms,is_family
malware,2.1,malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2019-09-24T12:59:57.991Z,2023-03-23T15:27:10.501Z,ZxShell,"[ZxShell](https://attack.mitre.org/software/S0412) is a remote administration tool and backdoor that can be downloaded from the Internet, particularly from Chinese hacker websites. It has been used since at least 2004.(Citation: FireEye APT41 Aug 2019)(Citation: Talos ZxShell Oct 2014)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0412', 'external_id': 'S0412'}, {'source_name': 'ZxShell', 'description': '(Citation: FireEye APT41 Aug 2019)(Citation: Talos ZxShell Oct 2014)'}, {'source_name': 'Sensocode', 'description': '(Citation: Talos ZxShell Oct 2014)'}, {'source_name': 'Talos ZxShell Oct 2014', 'description': 'Allievi, A., et al. (2014, October 28). Threat Spotlight: Group 72, Opening the ZxShell. Retrieved September 24, 2019.', 'url': 'https://blogs.cisco.com/security/talos/opening-zxshell'}, {'source_name': 'FireEye APT41 Aug 2019', 'description': 'Fraser, N., et al. (2019, August 7). Double DragonAPT41, a dual espionage and cyber crime operation APT41. Retrieved September 23, 2019.', 'url': 'https://www.mandiant.com/sites/default/files/2022-02/rt-apt41-dual-operation.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,"['ZxShell', 'Sensocode']",False,,['Windows'],True
malware,2.1,malware--cf8df906-179c-4a78-bd6e-6605e30f6624,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-10-17T00:14:20.652Z,2024-04-11T02:33:38.488Z,FELIXROOT,[FELIXROOT](https://attack.mitre.org/software/S0267) is a backdoor that has been used to target Ukrainian victims. (Citation: FireEye FELIXROOT July 2018),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0267', 'external_id': 'S0267'}, {'source_name': 'GreyEnergy mini', 'description': '(Citation: ESET GreyEnergy Oct 2018)'}, {'source_name': 'FELIXROOT', 'description': '(Citation: FireEye FELIXROOT July 2018)(Citation: ESET GreyEnergy Oct 2018)'}, {'source_name': 'ESET GreyEnergy Oct 2018', 'description': 'Cherepanov, A. (2018, October). GREYENERGY A successor to BlackEnergy. Retrieved November 15, 2018.', 'url': 'https://www.welivesecurity.com/wp-content/uploads/2018/10/ESET_GreyEnergy.pdf'}, {'source_name': 'FireEye FELIXROOT July 2018', 'description': 'Patil, S. (2018, June 26). Microsoft Office Vulnerabilities Used to Distribute FELIXROOT Backdoor in Recent Campaign. Retrieved July 31, 2018.', 'url': 'https://www.fireeye.com/blog/threat-research/2018/07/microsoft-office-vulnerabilities-used-to-distribute-felixroot-backdoor.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.2,"['FELIXROOT', 'GreyEnergy mini']",False,,['Windows'],True
malware,2.1,malware--ccd61dfc-b03f-4689-8c18-7c97eab08472,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:19.389Z,2023-03-26T17:51:20.403Z,CHOPSTICK,"[CHOPSTICK](https://attack.mitre.org/software/S0023) is a malware family of modular backdoors used by [APT28](https://attack.mitre.org/groups/G0007). It has been used since at least 2012 and is usually dropped on victims as second-stage malware, though it has been used as first-stage malware in several cases. It has both Windows and Linux variants. (Citation: FireEye APT28) (Citation: ESET Sednit Part 2) (Citation: FireEye APT28 January 2017) (Citation: DOJ GRU Indictment Jul 2018) It is tracked separately from the [X-Agent for Android](https://attack.mitre.org/software/S0314).","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0023', 'external_id': 'S0023'}, {'source_name': 'SPLM', 'description': '(Citation: ESET Sednit Part 2) (Citation: FireEye APT28 January 2017)'}, {'source_name': 'Xagent', 'description': '(Citation: ESET Sednit Part 2) (Citation: FireEye APT28 January 2017)'}, {'source_name': 'X-Agent', 'description': '(Citation: ESET Sednit Part 2) (Citation: FireEye APT28 January 2017)'}, {'source_name': 'webhp', 'description': '(Citation: FireEye APT28 January 2017)'}, {'source_name': 'CHOPSTICK', 'description': '(Citation: FireEye APT28) (Citation: ESET Sednit Part 2) (Citation: FireEye APT28 January 2017)'}, {'source_name': 'Backdoor.SofacyX', 'description': '(Citation: Symantec APT28 Oct 2018)'}, {'source_name': 'ESET Sednit Part 2', 'description': 'ESET. (2016, October). En Route with Sednit - Part 2: Observing the Comings and Goings. Retrieved November 21, 2016.', 'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part-2.pdf'}, {'source_name': 'FireEye APT28 January 2017', 'description': 'FireEye iSIGHT Intelligence. (2017, January 11). APT28: At the Center of the Storm. Retrieved January 11, 2017.', 'url': 'https://www2.fireeye.com/rs/848-DID-242/images/APT28-Center-of-Storm-2017.pdf'}, {'source_name': 'FireEye APT28', 'description': 'FireEye. (2015). APT28: A WINDOW INTO RUSSIA’S CYBER ESPIONAGE OPERATIONS?. Retrieved August 19, 2015.', 'url': 'https://web.archive.org/web/20151022204649/https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-apt28.pdf'}, {'source_name': 'DOJ GRU Indictment Jul 2018', 'description': 'Mueller, R. (2018, July 13). Indictment - United States of America vs. VIKTOR BORISOVICH NETYKSHO, et al. Retrieved September 13, 2018.', 'url': 'https://www.justice.gov/file/1080281/download'}, {'source_name': 'Symantec APT28 Oct 2018', 'description': 'Symantec Security Response. (2018, October 04). APT28: New Espionage Operations Target Military and Government Organizations. Retrieved November 14, 2018.', 'url': 'https://www.symantec.com/blogs/election-security/apt28-espionage-military-government'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.3,"['CHOPSTICK', 'Backdoor.SofacyX', 'SPLM', 'Xagent', 'X-Agent', 'webhp']",False,"['Richard Gold, Digital Shadows']","['Windows', 'Linux']",True
malware,2.1,malware--cc5497f7-a9e8-436f-94da-b2b4a9b9ad3c,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2020-04-27T20:21:16.487Z,2024-08-05T18:24:31.652Z,PoetRAT,"[PoetRAT](https://attack.mitre.org/software/S0428) is a remote access trojan (RAT) that was first identified in April 2020. [PoetRAT](https://attack.mitre.org/software/S0428) has been used in multiple campaigns against the private and public sectors in Azerbaijan, including ICS and SCADA systems in the energy sector. The STIBNITE activity group has been observed using the malware. [PoetRAT](https://attack.mitre.org/software/S0428) derived its name from references in the code to poet William Shakespeare. (Citation: Talos PoetRAT April 2020)(Citation: Talos PoetRAT October 2020)(Citation: Dragos Threat Report 2020)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0428', 'external_id': 'S0428'}, {'source_name': 'Dragos Threat Report 2020', 'description': 'Dragos. (n.d.). ICS Cybersecurity Year in Review 2020. Retrieved February 25, 2021.', 'url': 'https://hub.dragos.com/hubfs/Year-in-Review/Dragos_2020_ICS_Cybersecurity_Year_In_Review.pdf?hsCtaTracking=159c0fc3-92d8-425d-aeb8-12824f2297e8%7Cf163726d-579b-4996-9a04-44e5a124d770'}, {'source_name': 'Talos PoetRAT April 2020', 'description': 'Mercer, W, et al. (2020, April 16). PoetRAT: Python RAT uses COVID-19 lures to target Azerbaijan public and private sectors. Retrieved April 27, 2020.', 'url': 'https://blog.talosintelligence.com/2020/04/poetrat-covid-19-lures.html'}, {'source_name': 'Talos PoetRAT October 2020', 'description': 'Mercer, W. Rascagneres, P. Ventura, V. (2020, October 6). PoetRAT: Malware targeting public and private sector in Azerbaijan evolves . Retrieved April 9, 2021.', 'url': 'https://blog.talosintelligence.com/2020/10/poetrat-update.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2.3,['PoetRAT'],False,,['Windows'],True
malware,2.1,malware--cc4c1287-9c86-4447-810c-744f3880ec37,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2020-12-29T21:32:27.939Z,2021-10-14T21:39:11.008Z,Egregor,"[Egregor](https://attack.mitre.org/software/S0554) is a Ransomware-as-a-Service (RaaS) tool that was first observed in September 2020. Researchers have noted code similarities between [Egregor](https://attack.mitre.org/software/S0554) and Sekhmet ransomware, as well as [Maze](https://attack.mitre.org/software/S0449) ransomware.(Citation: NHS Digital Egregor Nov 2020)(Citation: Cyble Egregor Oct 2020)(Citation: Security Boulevard Egregor Oct 2020)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0554', 'external_id': 'S0554'}, {'source_name': 'Egregor', 'description': '(Citation: NHS Digital Egregor Nov 2020)(Citation: Cyble Egregor Oct 2020)'}, {'source_name': 'NHS Digital Egregor Nov 2020', 'description': 'NHS Digital. (2020, November 26). Egregor Ransomware The RaaS successor to Maze. Retrieved December 29, 2020.', 'url': 'https://digital.nhs.uk/cyber-alerts/2020/cc-3681#summary'}, {'source_name': 'Cyble Egregor Oct 2020', 'description': 'Cybleinc. (2020, October 31). Egregor Ransomware – A Deep Dive Into Its Activities and Techniques. Retrieved December 29, 2020.', 'url': 'https://cybleinc.com/2020/10/31/egregor-ransomware-a-deep-dive-into-its-activities-and-techniques/'}, {'source_name': 'Security Boulevard Egregor Oct 2020', 'description': 'Meskauskas, T.. (2020, October 29). Egregor: Sekhmet’s Cousin. Retrieved January 6, 2021.', 'url': 'https://securityboulevard.com/2020/10/egregor-sekhmets-cousin/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['Egregor'],,"['Daniyal Naeem, BT Security', 'Matt Brenton, Zurich Insurance Group']",['Windows'],True
malware,2.1,malware--cbf646f1-7db5-4dc6-808b-0094313949df,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:38.128Z,2022-04-25T14:00:00.188Z,CloudDuke,[CloudDuke](https://attack.mitre.org/software/S0054) is malware that was used by [APT29](https://attack.mitre.org/groups/G0016) in 2015. (Citation: F-Secure The Dukes) (Citation: Securelist Minidionis July 2015),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0054', 'external_id': 'S0054'}, {'source_name': 'F-Secure The Dukes', 'description': 'F-Secure Labs. (2015, September 17). The Dukes: 7 years of Russian cyberespionage. Retrieved December 10, 2015.', 'url': 'https://www.f-secure.com/documents/996508/1030745/dukes_whitepaper.pdf'}, {'source_name': 'Securelist Minidionis July 2015', 'description': 'Lozhkin, S.. (2015, July 16). Minidionis – one more APT with a usage of cloud drives. Retrieved April 5, 2017.', 'url': 'https://securelist.com/minidionis-one-more-apt-with-a-usage-of-cloud-drives/71443/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,"['CloudDuke', 'MiniDionis', 'CloudLook']",,,['Windows'],True
malware,2.1,malware--cba78a1c-186f-4112-9e6a-be1839f030f7,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:33:07.565Z,2022-04-25T14:00:00.188Z,ROCKBOOT,"[ROCKBOOT](https://attack.mitre.org/software/S0112) is a [Bootkit](https://attack.mitre.org/techniques/T1542/003) that has been used by an unidentified, suspected China-based group. (Citation: FireEye Bootkits)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0112', 'external_id': 'S0112'}, {'source_name': 'FireEye Bootkits', 'description': 'Andonov, D., et al. (2015, December 7). Thriving Beyond The Operating System: Financial Threat Group Targets Volume Boot Record. Retrieved May 13, 2016.', 'url': 'https://www.fireeye.com/blog/threat-research/2015/12/fin1-targets-boot-record.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['ROCKBOOT'],,,['Windows'],True
malware,2.1,malware--cb7bcf6f-085f-41db-81ee-4b68481661b5,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:52.875Z,2022-04-25T14:00:00.188Z,CallMe,[CallMe](https://attack.mitre.org/software/S0077) is a Trojan designed to run on Apple OSX. It is based on a publicly available tool called Tiny SHell. (Citation: Scarlet Mimic Jan 2016),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0077', 'external_id': 'S0077'}, {'source_name': 'Scarlet Mimic Jan 2016', 'description': 'Falcone, R. and Miller-Osborn, J.. (2016, January 24). Scarlet Mimic: Years-Long Espionage Campaign Targets Minority Activists. Retrieved February 10, 2016.', 'url': 'http://researchcenter.paloaltonetworks.com/2016/01/scarlet-mimic-years-long-espionage-targets-minority-activists/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['CallMe'],,,['macOS'],True
malware,2.1,malware--a8d3d497-2da9-4797-8e0b-ed176be08654,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-01-16T16:13:52.465Z,2022-04-25T14:00:00.188Z,Wingbird,[Wingbird](https://attack.mitre.org/software/S0176) is a backdoor that appears to be a version of commercial software [FinFisher](https://attack.mitre.org/software/S0182). It is reportedly used to attack individual computers instead of networks. It was used by [NEODYMIUM](https://attack.mitre.org/groups/G0055) in a May 2016 campaign. (Citation: Microsoft SIR Vol 21) (Citation: Microsoft NEODYMIUM Dec 2016),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0176', 'external_id': 'S0176'}, {'source_name': 'Wingbird', 'description': '(Citation: Microsoft SIR Vol 21) (Citation: Microsoft NEODYMIUM Dec 2016) (Citation: Microsoft Wingbird Nov 2017)'}, {'source_name': 'Microsoft SIR Vol 21', 'description': 'Anthe, C. et al. (2016, December 14). Microsoft Security Intelligence Report Volume 21. Retrieved November 27, 2017.', 'url': 'http://download.microsoft.com/download/E/B/0/EB0F50CC-989C-4B66-B7F6-68CD3DC90DE3/Microsoft_Security_Intelligence_Report_Volume_21_English.pdf'}, {'source_name': 'Microsoft NEODYMIUM Dec 2016', 'description': 'Microsoft. (2016, December 14). Twin zero-day attacks: PROMETHIUM and NEODYMIUM target individuals in Europe. Retrieved November 27, 2017.', 'url': 'https://blogs.technet.microsoft.com/mmpc/2016/12/14/twin-zero-day-attacks-promethium-and-neodymium-target-individuals-in-europe/'}, {'source_name': 'Microsoft Wingbird Nov 2017', 'description': 'Microsoft. (2017, November 9). Backdoor:Win32/Wingbird.A!dha. Retrieved November 27, 2017.', 'url': 'https://www.microsoft.com/en-us/wdsi/threats/malware-encyclopedia-description?Name=Backdoor:Win32/Wingbird.A!dha'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['Wingbird'],,,['Windows'],True
malware,2.1,malware--b136d088-a829-432c-ac26-5529c26d4c7e,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:37.341Z,2022-04-25T14:00:00.188Z,OnionDuke,[OnionDuke](https://attack.mitre.org/software/S0052) is malware that was used by [APT29](https://attack.mitre.org/groups/G0016) from 2013 to 2015. (Citation: F-Secure The Dukes),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0052', 'external_id': 'S0052'}, {'source_name': 'F-Secure The Dukes', 'description': 'F-Secure Labs. (2015, September 17). The Dukes: 7 years of Russian cyberespionage. Retrieved December 10, 2015.', 'url': 'https://www.f-secure.com/documents/996508/1030745/dukes_whitepaper.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,['OnionDuke'],,,['Windows'],True
malware,2.1,malware--b0f13390-cec7-4814-b37c-ccec01887faa,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-04-18T17:59:24.739Z,2022-04-25T14:00:00.188Z,CCBkdr,[CCBkdr](https://attack.mitre.org/software/S0222) is malware that was injected into a signed version of CCleaner and distributed from CCleaner's distribution website. (Citation: Talos CCleanup 2017) (Citation: Intezer Aurora Sept 2017),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0222', 'external_id': 'S0222'}, {'source_name': 'Talos CCleanup 2017', 'description': 'Brumaghin, E. et al. (2017, September 18). CCleanup: A Vast Number of Machines at Risk. Retrieved March 9, 2018.', 'url': 'http://blog.talosintelligence.com/2017/09/avast-distributes-malware.html'}, {'source_name': 'Intezer Aurora Sept 2017', 'description': 'Rosenberg, J. (2017, September 20). Evidence Aurora Operation Still Active: Supply Chain Attack Through CCleaner. Retrieved February 13, 2018.', 'url': 'http://www.intezer.com/evidence-aurora-operation-still-active-supply-chain-attack-through-ccleaner/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,['CCBkdr'],,,['Windows'],True
malware,2.1,malware--b00f90b6-c75c-4bfd-b813-ca9e6c9ebf29,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2019-01-30T19:18:19.667Z,2024-04-11T00:28:52.310Z,OSX_OCEANLOTUS.D,"[OSX_OCEANLOTUS.D](https://attack.mitre.org/software/S0352) is a macOS backdoor used by [APT32](https://attack.mitre.org/groups/G0050). First discovered in 2015, [APT32](https://attack.mitre.org/groups/G0050) has continued to make improvements using a plugin architecture to extend capabilities, specifically using `.dylib` files. [OSX_OCEANLOTUS.D](https://attack.mitre.org/software/S0352) can also determine it's permission level and execute according to access type (`root` or `user`).(Citation: Unit42 OceanLotus 2017)(Citation: TrendMicro MacOS April 2018)(Citation: Trend Micro MacOS Backdoor November 2020)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0352', 'external_id': 'S0352'}, {'source_name': 'Backdoor.MacOS.OCEANLOTUS.F', 'description': '(Citation: Trend Micro MacOS Backdoor November 2020)'}, {'source_name': 'OSX_OCEANLOTUS.D', 'description': '(Citation: TrendMicro MacOS April 2018)'}, {'source_name': 'Unit42 OceanLotus 2017', 'description': 'Erye Hernandez and Danny Tsechansky. (2017, June 22). The New and Improved macOS Backdoor from OceanLotus. Retrieved September 8, 2023.', 'url': 'https://unit42.paloaltonetworks.com/unit42-new-improved-macos-backdoor-oceanlotus/'}, {'source_name': 'TrendMicro MacOS April 2018', 'description': 'Horejsi, J. (2018, April 04). New MacOS Backdoor Linked to OceanLotus Found. Retrieved November 13, 2018.', 'url': 'https://blog.trendmicro.com/trendlabs-security-intelligence/new-macos-backdoor-linked-to-oceanlotus-found/'}, {'source_name': 'Trend Micro MacOS Backdoor November 2020', 'description': 'Magisa, L. (2020, November 27). New MacOS Backdoor Connected to OceanLotus Surfaces. Retrieved December 2, 2020.', 'url': 'https://www.trendmicro.com/en_us/research/20/k/new-macos-backdoor-connected-to-oceanlotus-surfaces.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,3.1,"['OSX_OCEANLOTUS.D', 'Backdoor.MacOS.OCEANLOTUS.F']",False,,['macOS'],True
